occurrence,module,functionBoundaryOwner,line,column,snippet
732,29-game-loop-controls-gamepad.js,setupControls,4354,91,"[els.quickBar,els.inventoryBtn,els.buildBtn,els.mapBtn,els.gameSettingsBtn].forEach(el=>el?.addEventListener('pointerdown',e=>e.stopPropagation()));"
733,29-game-loop-controls-gamepad.js,setupControls,4354,129,"[els.quickBar,els.inventoryBtn,els.buildBtn,els.mapBtn,els.gameSettingsBtn].forEach(el=>el?.addEventListener('pointerdown',e=>e.stopPropagation()));"
734,29-game-loop-controls-gamepad.js,setupControls,4355,40,"window.addEventListener('keydown',e=>{input.keys.add(e.code);if(['Space','KeyE','KeyF','KeyC','Digit1','Digit2','Digit3','KeyR','KeyQ','ShiftLeft','ShiftRight'].includes(e.code))e.preventDefault();if(mobilityDriverActive()&&e.code==='ShiftLeft'){input.mobilityAccelerate=true;input.mobilityBrake=false;}if(mobilityDriverActive()&&e.code==='Space'){input.mobilityBrake=true;input.mobilityAccelerate=false;}updateRunUI();updateMobilityControlLabels();if(e.code==='Space'&&!mobilityDriverActive())requestJump();if(e.code==='KeyE')doAction();if(e.code==='KeyF')firePower();if(e.code==='KeyC')toggleCrouch();if(e.code==='Digit1')setScaleMode('mini');if(e.code==='Digit2')setScaleMode('normal');if(e.code==='Digit3')setScaleMode('giant');if(e.code==='KeyR')spinPlayer();if(e.code==='KeyQ'&&buildMode)rotateBuildPreview();if(e.code==='Escape'){e.preventDefault();if(!running)return;if(buildMode){endBuildMode('cancelled');return;}if(pauseMenuOpen)closeModal();else if(!els.modal.hidden)closeModal();else ope"
735,29-game-loop-controls-gamepad.js,setupControls,4355,1055,"window.addEventListener('keydown',e=>{input.keys.add(e.code);if(['Space','KeyE','KeyF','KeyC','Digit1','Digit2','Digit3','KeyR','KeyQ','ShiftLeft','ShiftRight'].includes(e.code))e.preventDefault();if(mobilityDriverActive()&&e.code==='ShiftLeft'){input.mobilityAccelerate=true;input.mobilityBrake=false;}if(mobilityDriverActive()&&e.code==='Space'){input.mobilityBrake=true;input.mobilityAccelerate=false;}updateRunUI();updateMobilityControlLabels();if(e.code==='Space'&&!mobilityDriverActive())requestJump();if(e.code==='KeyE')doAction();if(e.code==='KeyF')firePower();if(e.code==='KeyC')toggleCrouch();if(e.code==='Digit1')setScaleMode('mini');if(e.code==='Digit2')setScaleMode('normal');if(e.code==='Digit3')setScaleMode('giant');if(e.code==='KeyR')spinPlayer();if(e.code==='KeyQ'&&buildMode)rotateBuildPreview();if(e.code==='Escape'){e.preventDefault();if(!running)return;if(buildMode){endBuildMode('cancelled');return;}if(pauseMenuOpen)closeModal();else if(!els.modal.hidden)closeModal();else ope"
736,29-game-loop-controls-gamepad.js,setupControls,4356,47,"els.stage.addEventListener('pointerdown',e=>{if(e.target!==renderer?.domElement)return;input.cameraDrag={id:e.pointerId,x:e.clientX,y:e.clientY};safePointerCapture(els.stage,e.pointerId);});"
737,29-game-loop-controls-gamepad.js,setupControls,4357,47,"els.stage.addEventListener('pointermove',e=>{const d=input.cameraDrag;if(!d||d.id!==e.pointerId)return;const dx=e.clientX-d.x,dy=e.clientY-d.y;cameraYaw-=dx*.006;cameraPitch=clamp(cameraPitch+dy*.003,.05,.9);d.x=e.clientX;d.y=e.clientY;});"
738,29-game-loop-controls-gamepad.js,setupControls,4358,20,"const endDrag=e=>{if(input.cameraDrag?.id===e.pointerId)input.cameraDrag=null;};els.stage.addEventListener('pointerup',endDrag);els.stage.addEventListener('pointercancel',endDrag);"
739,29-game-loop-controls-gamepad.js,setupControls,4359,41,"els.stage.addEventListener('wheel',e=>{if(!running||!els.modal.hidden)return;e.preventDefault();cameraZoom=clamp(cameraZoom+Math.sign(e.deltaY)*.9,-4.5,9);state.settings.cameraZoom=+cameraZoom.toFixed(2);},{passive:false});"
740,29-game-loop-controls-gamepad.js,pollGamepad,4375,106,"if((!hasValidPlayerName()||!accountLinked())&&!(accountPromptWasHandled())){openAccountCenter(true,()=>{state.flags.accountPromptedV635=true;saveState(true);startGame(resetPosition);});return;}"
741,29-game-loop-controls-gamepad.js,pollGamepad,4376,58,"if(!hasValidPlayerName()){openPlayerNameModal(true,()=>startGame(resetPosition));return;}"
742,30-pause-tests-public-api-bootstrap.js,stopGame,4380,208,"world.policeAlert=null;updateSafetyPanel('');if(player.boating){player.x=-24.7;player.z=52;exitBoat(true);}if(player.vehicle)exitVehicle(true);if(player.transit.mode==='bus'){const bus=world.buses.find(b=>b.id===player.transit.busId);if(bus)exitBusAtStop(bus,{stopId:bus.lastStopId,stopName:bus.lastStopName});}if(player.transit.mode==='metro'){player.transit.mode='';if(metroOverlay)metroOverlay.hidden=true;if(playerModel)playerModel.visible=true;if(avatarLayer)avatarLayer.visible=true;if(contactShadow)contactShadow.visible=true;}running=false;paused=false;pauseMenuOpen=false;cancelAnimationFrame(raf);stopEngineSound();savePlayerPosition(true);showScreen('lobby');updateLobbyStats();"
743,30-pause-tests-public-api-bootstrap.js,stopGame,4382,25,els.playBtn.onclick=()=>startGame(true);els.continueBtn.onclick=()=>startGame(false);
744,30-pause-tests-public-api-bootstrap.js,stopGame,4382,69,els.playBtn.onclick=()=>startGame(true);els.continueBtn.onclick=()=>startGame(false);
745,30-pause-tests-public-api-bootstrap.js,openPauseMenu,4387,502,"paused=true;pauseMenuOpen=true;if(engineAudio)stopEngineSound();openModal('Jogo pausado',`<div class=""choice-grid""><button class=""choice"" data-resume><b>▶ Continuar</b><span>Voltar ao mundo</span></button><button class=""choice"" data-life><b>👤 Minha vida</b><span>Carreira, amizades e visual</span></button><button class=""choice"" data-home><b>🏠 Casa</b><span>Voltar para minha casa</span></button><button class=""choice"" data-menu><b>↩ Menu inicial</b><span>Salvar e sair</span></button></div>`,root=>{"
746,30-pause-tests-public-api-bootstrap.js,openPauseMenu,4388,41,"$('[data-resume]',root).onclick=()=>closeModal();"
747,30-pause-tests-public-api-bootstrap.js,openPauseMenu,4389,39,"$('[data-life]',root).onclick=()=>{pauseMenuOpen=false;paused=false;closeModal();if(player.vehicle)startEngineSound();openLifePanel();};"
748,30-pause-tests-public-api-bootstrap.js,openPauseMenu,4390,39,"$('[data-home]',root).onclick=()=>{pauseMenuOpen=false;paused=false;closeModal();returnHome();};"
749,30-pause-tests-public-api-bootstrap.js,openPauseMenu,4391,39,"$('[data-menu]',root).onclick=()=>{pauseMenuOpen=false;paused=false;closeModal();stopGame();};"
750,30-pause-tests-public-api-bootstrap.js,openPauseMenu,4394,55,"els.gameSettingsBtn.addEventListener('contextmenu',e=>e.preventDefault());"
751,30-pause-tests-public-api-bootstrap.js,updateBridgeVisual,4396,64,"function updateBridgeVisual(){world.bridgeParts.forEach((p,i)=>{p.visible=state.flags.bridgeFixed||i%2===0;});}"
752,30-pause-tests-public-api-bootstrap.js,stepVehicleSimulation,4435,18,"playerMode:()=>({state:playerModeMachine.state,enteredAt:playerModeMachine.enteredAt,lastReason:playerModeMachine.lastReason,conflicts:[...playerModeMachine.conflicts],history:playerModeMachine.history.map(x=>({...x}))}),"
753,30-pause-tests-public-api-bootstrap.js,stepVehicleSimulation,4435,212,"playerMode:()=>({state:playerModeMachine.state,enteredAt:playerModeMachine.enteredAt,lastReason:playerModeMachine.lastReason,conflicts:[...playerModeMachine.conflicts],history:playerModeMachine.history.map(x=>({...x}))}),"
754,30-pause-tests-public-api-bootstrap.js,stepVehicleSimulation,4437,47,"controlMath:(x=0,z=0,yaw=0,mode='WALKING')=>{const key=String(mode).toUpperCase(),resolved=PLAYER_MODES[key]||String(mode).toLowerCase();if([PLAYER_MODES.CAR_DRIVER,PLAYER_MODES.MOTORCYCLE_DRIVER,PLAYER_MODES.BICYCLE,PLAYER_MODES.SKATE,PLAYER_MODES.BOAT_DRIVER].includes(resolved))return{x:clamp(Number(x)||0,-1,1),z:clamp(Number(z)||0,-1,1),steer:-clamp(Number(x)||0,-1,1),throttle:clamp(Number(z)||0,-1,1),mode:resolved};const vector=cameraRelativeVector(Number(x)||0,Number(z)||0,Number(yaw)||0);return{x:vector.x,z:vector.z,steer:0,throttle:0,mode:resolved};},"
755,30-pause-tests-public-api-bootstrap.js,stepVehicleSimulation,4438,21,"missionStates:()=>({...MISSION_STATES}),"
756,30-pause-tests-public-api-bootstrap.js,stepVehicleSimulation,4439,43,"startJobById:(id='gather',focus=false)=>startJob(JOBS.find(j=>j.id===id),{focus}),"
757,30-pause-tests-public-api-bootstrap.js,stepVehicleSimulation,4439,65,"startJobById:(id='gather',focus=false)=>startJob(JOBS.find(j=>j.id===id),{focus}),"
758,30-pause-tests-public-api-bootstrap.js,stepVehicleSimulation,4440,24,"forceCompleteJob:()=>completeActiveJob(),"
759,30-pause-tests-public-api-bootstrap.js,stepVehicleSimulation,4441,23,"setInventory:patch=>{state.inventory={...state.inventory,...(patch||{})};saveState(true);return{...state.inventory};},"
760,30-pause-tests-public-api-bootstrap.js,stepVehicleSimulation,4442,50,"prepareBuild:(type='block',x=0,z=35,facing=0)=>{player.x=Number(x)||0;player.z=Number(z)||35;player.y=groundHeightAt(player.x,player.z);player.facing=Number(facing)||0;return beginBuildMode(type);},"
761,30-pause-tests-public-api-bootstrap.js,stepVehicleSimulation,4443,18,"placeBuild:()=>placeBuild(),"
762,30-pause-tests-public-api-bootstrap.js,stepVehicleSimulation,4444,19,"rotateBuild:()=>rotateBuildPreview(),"
763,30-pause-tests-public-api-bootstrap.js,stepVehicleSimulation,4445,19,"cancelBuild:()=>endBuildMode('cancelled',true),"
764,30-pause-tests-public-api-bootstrap.js,stepVehicleSimulation,4446,20,"construction:()=>({mode:buildMode,placement:buildPlacement?{...buildPlacement}:null,stateBuilds:JSON.parse(JSON.stringify(state.builds)),tombstones:JSON.parse(JSON.stringify(state.buildTombstones||[])),worldBuilds:world.builds.map(item=>({id:item.data.id,type:item.data.type,x:item.data.x,z:item.data.z,groundY:item.data.groundY,ownerId:item.data.ownerId}))}),"
765,30-pause-tests-public-api-bootstrap.js,stepVehicleSimulation,4446,240,"construction:()=>({mode:buildMode,placement:buildPlacement?{...buildPlacement}:null,stateBuilds:JSON.parse(JSON.stringify(state.builds)),tombstones:JSON.parse(JSON.stringify(state.buildTombstones||[])),worldBuilds:world.builds.map(item=>({id:item.data.id,type:item.data.type,x:item.data.x,z:item.data.z,groundY:item.data.groundY,ownerId:item.data.ownerId}))}),"
766,30-pause-tests-public-api-bootstrap.js,stepVehicleSimulation,4447,23,"reconcileBuilds:()=>reconcileWorldBuilds(),"
767,30-pause-tests-public-api-bootstrap.js,stepVehicleSimulation,4448,15,"saveNow:()=>{savePlayerPosition(true);return JSON.parse(JSON.stringify(state.position));},"
768,30-pause-tests-public-api-bootstrap.js,stepVehicleSimulation,4449,19,"performance:()=>({fps:+perf.fps.toFixed(1),tier:qualityTier(),requested:requestedQuality(),dpr:renderer?.getPixelRatio?.()||0,drawCalls:renderer?.info?.render?.calls||0,triangles:renderer?.info?.render?.triangles||0,textures:Object.fromEntries(Object.entries(textures).map(([id,t])=>[id,{name:t?.name||'',status:t?.userData?.status||'generated',width:t?.image?.naturalWidth||t?.image?.width||0,height:t?.image?.naturalHeight||t?.image?.height||0}]))}),"
769,30-pause-tests-public-api-bootstrap.js,stepVehicleSimulation,4449,286,"performance:()=>({fps:+perf.fps.toFixed(1),tier:qualityTier(),requested:requestedQuality(),dpr:renderer?.getPixelRatio?.()||0,drawCalls:renderer?.info?.render?.calls||0,triangles:renderer?.info?.render?.triangles||0,textures:Object.fromEntries(Object.entries(textures).map(([id,t])=>[id,{name:t?.name||'',status:t?.userData?.status||'generated',width:t?.image?.naturalWidth||t?.image?.width||0,height:t?.image?.naturalHeight||t?.image?.height||0}]))}),"
770,30-pause-tests-public-api-bootstrap.js,stepVehicleSimulation,4450,32,"setQuality:(quality='auto')=>{const value=['auto','low','high'].includes(quality)?quality:'auto';state.settings.quality=value;if(value==='auto')perf.sessionTier=state.settings.autoTier||detectStableAutoTier();applyAdaptiveRenderSettings(true);lockStableSceneVisibility();saveState(true);return{requested:requestedQuality(),tier:qualityTier(),dpr:renderer?.getPixelRatio?.()||0};},"
771,30-pause-tests-public-api-bootstrap.js,stepVehicleSimulation,4451,16,"getState:()=>JSON.parse(JSON.stringify(state)),"
772,30-pause-tests-public-api-bootstrap.js,stepVehicleSimulation,4452,15,"getGame:()=>({running,paused,currentHouse:currentHouse?.id||null,cameraMode,player:{...player},objects:{houses:world.houses.length,npcs:world.npcs.length,enemies:world.enemies.length,interactables:world.interactables.length,builds:world.builds.length,vehicles:world.vehicles.length,buses:world.buses.length,metroStations:world.metroStations.length,policeCars:world.policeCars.length,resources:world.resources.length,school:!!world.school,policeStation:!!world.policeStation,mine:!!world.mine,well:!!world.well}}),"
773,30-pause-tests-public-api-bootstrap.js,stepVehicleSimulation,4453,17,"getVisual:()=>{const parts=playerModel?.userData?.parts||{};const modelY=playerModel?.position?.y||0;const minFootY=playerModel?.userData?.minFootY??0;const scaleY=playerGroup?.scale?.y||1;const rootY=playerGroup?.position?.y||0;return {procedural:!!playerModel?.userData?.proceduralOtthos,rendered:playerModel?.visible!==false,ownNameLabelVisible:playerGroup?.userData?.nameLabel?.visible!==false,rootY,modelY,minFootY,scaleY,visualBottom:rootY+(modelY+minFootY)*scaleY,limbs:{leftArm:parts.leftArm?.rotation?.x||0,rightArm:parts.rightArm?.rotation?.x||0,leftLeg:parts.leftLeg?.rotation?.x||0,rightLeg:parts.rightLeg?.rotation?.x||0}};},"
774,30-pause-tests-public-api-bootstrap.js,stepVehicleSimulation,4454,19,"teleport:(x,z)=>{player.x=x;player.z=z;player.y=groundHeightAt(x,z);player.vx=player.vy=player.vz=0;player.grounded=true;updateContext(true);},"
775,30-pause-tests-public-api-bootstrap.js,stepVehicleSimulation,4455,18,"getContext:()=>currentContext?{id:currentContext.id,label:currentContext.label,type:currentContext.type,activity:currentContext.activity||null}:null,"
776,30-pause-tests-public-api-bootstrap.js,stepVehicleSimulation,4456,21,"getLastAction:()=>lastActionSource,"
777,30-pause-tests-public-api-bootstrap.js,stepVehicleSimulation,4457,14,"action:()=>doAction(),"
778,30-pause-tests-public-api-bootstrap.js,stepVehicleSimulation,4458,12,"jump:()=>requestJump(),"
779,30-pause-tests-public-api-bootstrap.js,stepVehicleSimulation,4459,12,"fire:()=>firePower(),"
780,30-pause-tests-public-api-bootstrap.js,stepVehicleSimulation,4460,20,"enterVehicle:()=>{enterVehicle();return player.vehicle;},"
781,30-pause-tests-public-api-bootstrap.js,stepVehicleSimulation,4462,19,"exitVehicle:()=>{exitVehicle();return !player.vehicle;},"
782,30-pause-tests-public-api-bootstrap.js,stepVehicleSimulation,4463,39,"setDriveInput:(steer=0,throttle=0)=>{input.virtualX=clamp(Number(steer)||0,-1,1);input.virtualZ=clamp(Number(throttle)||0,-1,1);input.virtualActive=Math.abs(input.virtualX)+Math.abs(input.virtualZ)>.001;resolveMovementInput();return {active:input.virtualActive,x:input.targetX,z:input.targetZ};},"
783,30-pause-tests-public-api-bootstrap.js,stepVehicleSimulation,4464,23,"clearDriveInput:()=>{input.virtualX=0;input.virtualZ=0;input.virtualActive=false;resolveMovementInput();return {x:input.targetX,z:input.targetZ};},"
784,30-pause-tests-public-api-bootstrap.js,stepVehicleSimulation,4465,54,"setMobilityButtons:(accelerate=false,brake=false)=>{input.mobilityAccelerate=!!accelerate;input.mobilityBrake=!!brake;if(input.mobilityAccelerate)input.mobilityBrake=false;updateMobilityControlLabels();return{accelerate:input.mobilityAccelerate,brake:input.mobilityBrake};},"
785,30-pause-tests-public-api-bootstrap.js,stepVehicleSimulation,4466,24,"mobilityControls:()=>({driver:mobilityDriverActive(),vehicle:!!player.vehicle,boat:!!player.boating,accelerate:!!input.mobilityAccelerate,brake:!!input.mobilityBrake,speed:player.boating?player.boat.speed:player.car.speed,steeringConvention:'joystick-right => negative internal steer => visual right turn',acceleratorLabel:$('span',els.runBtn)?.textContent||'',brakeLabel:$('span',els.jumpBtn)?.textContent||''}),"
786,30-pause-tests-public-api-bootstrap.js,stepVehicleSimulation,4466,262,"mobilityControls:()=>({driver:mobilityDriverActive(),vehicle:!!player.vehicle,boat:!!player.boating,accelerate:!!input.mobilityAccelerate,brake:!!input.mobilityBrake,speed:player.boating?player.boat.speed:player.car.speed,steeringConvention:'joystick-right => negative internal steer => visual right turn',acceleratorLabel:$('span',els.runBtn)?.textContent||'',brakeLabel:$('span',els.jumpBtn)?.textContent||''}),"
